966路,恒丰路天目西路,"121.45316,31.246897"
966路,芷江西路普善路,"121.456741,31.256735"
966路,芷江西路共和新路,"121.461927,31.257613"
966路,中山北路西宝兴路,"121.467908,31.263262"
966路,中山北一路花园路,"121.474948,31.269102"
966路,水电路广中路,"121.475616,31.279076"
966路,水电路广灵二路,"121.476074,31.281689"
966路,水电路广灵四路,"121.476807,31.285292"
966路,汶水东路水电路,"121.4785,31.289375"
966路,汶水东路广纪路,"121.482331,31.2902"
966路,大柏树(汶水东路),"121.486276,31.291224"
966路,邯郸路运光路,"121.493763,31.293776"
966路,邯郸路松花江路,"121.497742,31.294659"
966路,复旦大学,"121.504362,31.296576"
966路,国定路邯郸路,"121.507935,31.299671"
966路,国定新村,"121.504303,31.305725"
966路,政立路国定路,"121.504677,31.307968"
966路,政立路淞沪路,"121.512539,31.307938"
966路,市光路三门路,"121.515278,31.311042"
966路,民府路国和路,"121.518784,31.313398"
966路,国和路民庆路,"121.52161,31.316332"
966路,国和路世界路,"121.524753,31.318203"
966路,国和路中原路,"121.52974,31.318207"
966路,国和路包头路,"121.537331,31.318147"
966路,市光路白城路,"121.542213,31.321562"
966路,市光新村,"121.541979,31.318129"
969路,御青路,"121.572057,31.157014"
969路,华夏西路莲溪路,"121.571619,31.164527"
969路,莲溪路绿科路,"121.566593,31.16796"
969路,莲溪路高青路,"121.565703,31.17002"
969路,莲溪路五星路,"121.563416,31.175239"
969路,莲溪路莲安东路,"121.562153,31.180174"
969路,莲溪路北中路,"121.561424,31.182409"
969路,莲溪路莲园路,"121.5601,31.187174"
969路,高科西路白杨路,"121.557943,31.189227"
969路,高科西路沪南路,"121.553845,31.188832"
969路,博华路高科西路,"121.546081,31.18691"
969路,博华路成山路,"121.547609,31.181697"
969路,成山路博华路,"121.546547,31.179827"
969路,锦绣路成山路,"121.541923,31.180569"
969路,锦绣路北艾路,"121.540777,31.185382"
969路,高科西路严中路,"121.533125,31.187595"
969路,高科西路严桥路,"121.527605,31.187452"
969路,高科西路浦三路,"121.516081,31.187018"
969路,高科西路东明路,"121.508993,31.18549"
969路,高科西路浦东南路,"121.504605,31.184314"
969路,西藏南路中山南一路,"121.489245,31.2026"
969路,西藏南路斜土路,"121.487343,31.208368"
969路,西藏南路陆家浜路,"121.485694,31.213364"
969路,老西门(西藏南路),"121.484145,31.216814"
969路,西藏南路淮海东路,"121.480907,31.224479"
969路,老北门,"121.48628,31.228424"
969路,河南南路福佑路,"121.4876,31.226567"
970路,下南路高青路,"121.544111,31.164605"
970路,下南路绿林路,"121.542569,31.167652"
970路,下南路顾全路,"121.540878,31.170673"
970路,下南路成山路,"121.537788,31.177834"
970路,北艾路下南路,"121.536454,31.183338"
970路,锦绣路北艾路,"121.540768,31.185408"
970路,高科西路严中路,"121.533066,31.187592"
970路,高科西路严桥路,"121.52784,31.187454"
970路,杨高南路高科西路,"121.524444,31.188785"
970路,杨高南路严杨路,"121.526667,31.194488"
970路,杨高南路浦建路,"121.532491,31.209049"
970路,蓝村路东方路,"121.531263,31.211567"
970路,东方路峨山路,"121.529475,31.216589"
970路,东方路浦电路,"121.527135,31.224822"
970路,东方路潍坊路,"121.525816,31.22806"
970路,东方路张杨路,"121.52451,31.231085"
970路,商城路福山路,"121.524757,31.233424"
970路,商城路源深路,"121.532806,31.236567"
970路,商城路桃林路,"121.535221,31.237227"
970路,商城路民生路,"121.54112,31.239219"
970路,栖山路苗圃路,"121.546858,31.243589"
970路,崮山路栖山路,"121.55174,31.246662"
970路,博山路崮山路,"121.556302,31.245165"
970路,博山东路罗山路,"121.559375,31.247088"
970路,德平路张杨路,"121.564353,31.24658"
970路,羽山路德平路,"121.567429,31.244493"
970路,金杨路居家桥路,"121.571289,31.246315"
970路,金杨路云山路,"121.576194,31.247348"
970路,金口路金杨路,"121.579323,31.247278"
970路,银山路金口路,"121.583077,31.245299"
970路,金杨路金口路,"121.580148,31.249371"
971路,园二路新园路,"121.634492,31.315408"
971路,新园路洲海路,"121.630065,31.318876"
971路,北新园路高东二路,"121.625275,31.323107"
971路,光明路光灿路,"121.623642,31.326984"
971路,光明路,"121.619858,31.330223"
971路,光明路高东新路,"121.618248,31.331631"
971路,光泽路航津路,"121.612679,31.334518"
971路,航津路地铁站,"121.593867,31.335955"
971路,秋霞路杨高北路,"121.591385,31.336632"
971路,季景路夏碧路,"121.588715,31.336908"
971路,季景路春晖路,"121.58651,31.340214"
971路,季景北路砖桥街,"121.583328,31.342878"
971路,季景北路王家街,"121.581131,31.347635"
971路,大同路清溪路,"121.5784,31.344385"
971路,大同路石家街,"121.578171,31.34174"
971路,大同路和龙路,"121.575912,31.339197"
971路,大同路浦东北路,"121.571999,31.334436"
971路,浦东北路航津路,"121.574425,31.329081"
971路,浦东北路行南路,"121.577858,31.322054"
971路,浦东北路洲海路,"121.577999,31.314617"
971路,浦东北路(巴斯夫),"121.578003,31.310638"
971路,浦东北路五洲大道,"121.578018,31.305765"
971路,浦东北路东葛路,"121.578003,31.30106"
971路,浦东北路东靖路,"121.578018,31.293707"
971路,东靖路东沟路,"121.576096,31.291666"
971路,东葛路东靖路,"121.571437,31.290959"
971路,浦东大道东波路,"121.575661,31.283903"
971路,浦东北路东陆路,"121.578217,31.281359"
971路,东陆路地铁站,"121.580444,31.282396"
973路,上海南站(南广场),"121.431558,31.152339"
973路,石龙路老沪闵路,"121.42954,31.147826"
973路,华东理工大学(老沪闵路),"121.428911,31.143364"
973路,汇成新村,"121.435181,31.142956"
973路,龙川北路百色路,"121.438866,31.141533"
973路,华夏西路林浦路,"121.478329,31.146363"
973路,上浦路济阳路,"121.49003,31.144887"
973路,上浦路长清路,"121.495483,31.14609"
973路,灵岩南路凌兆路,"121.499252,31.143942"
973路,凌兆路上南路,"121.505997,31.145973"
973路,上南路华夏西路,"121.505885,31.150395"
973路,上南路海阳路,"121.501584,31.155056"
973路,上南路杨思路,"121.497749,31.161283"
973路,上南路德州路,"121.496498,31.170273"
973路,成山路洪山路,"121.503052,31.171957"
973路,成山路云台路,"121.506065,31.172239"
973路,东明路成山路,"121.510525,31.173472"
973路,东明路昌里东路,"121.509861,31.178385"
973路,东明路高科西路,"121.509857,31.184883"
973路,临沂路华丰路,"121.509232,31.190595"
973路,临沂路浦三路,"121.511559,31.194326"
973路,临沂路兰陵路,"121.514844,31.196632"
973路,临沂路东三里桥路,"121.516052,31.198902"
973路,临沂北路龙阳路,"121.518425,31.203388"
973路,临沂北路北园路,"121.520082,31.206497"
973路,临沂北路浦建路,"121.520882,31.208029"
973路,蓝村路南泉路,"121.523633,31.211892"
974路,共和新路中山北路,"121.463084,31.260833"
974路,共和新路中兴路,"121.463546,31.251602"
974路,成都北路北京西路,"121.466207,31.233355"
974路,成都北路威海路,"121.467214,31.226493"
974路,重庆南路复兴中路,"121.470964,31.217027"
974路,重庆南路建国中路,"121.471328,31.211424"
974路,斜土路鲁班路,"121.476905,31.203485"
974路,斜土路蒙自路,"121.479779,31.204935"
974路,斜土路制造局路,"121.483581,31.206476"
974路,西藏南路瞿溪路,"121.488274,31.204298"
974路,西藏南路中山南一路,"121.488984,31.202791"
974路,浦东南路高科西路,"121.501081,31.182821"
974路,高科西路浦东南路,"121.506783,31.184614"
974路,东方路临沂路,"121.510764,31.189484"
974路,东方路浦三路,"121.515823,31.192453"
974路,东方路兰陵路,"121.518659,31.194852"
974路,东方路东三里桥路,"121.520798,31.198515"
974路,东方路龙阳路,"121.522522,31.201679"
974路,东方路浦建路,"121.52533,31.206841"
974路,浦建路杨高南路,"121.529655,31.207743"
974路,浦建路杜鹃路,"121.54457,31.203464"
974路,沪南路芳华路,"121.550186,31.192804"
974路,沪南路高科西路,"121.553085,31.187626"
974路,沪南路北中路,"121.554436,31.183699"
974路,沪南路陈春路,"121.558022,31.173784"
974路,沪南路绿科路,"121.560616,31.168889"
974路,沪南路御桥路,"121.563957,31.157486"
974路,沪南路康花路,"121.565017,31.15326"
974路,沪南路康桥路,"121.566793,31.14783"
974路,康沈路秀康路,"121.570473,31.140968"
974路,康沈路秀沿路,"121.572227,31.137327"
974路,康沈路秀浦路,"121.574488,31.129909"
974路,周东路川周公路,"121.583397,31.123857"
974路,关岳路周东路,"121.586289,31.11964"
974路,康达路关岳路,"121.597152,31.121485"
975路,周东南路S32,"121.591928,31.085119"
975路,周东南路瑞安路,"121.591354,31.091047"
975路,沈梅东路康沈路,"121.586365,31.092964"
975路,瑞浦路瑞意路,"121.584946,31.095434"
975路,瑞浦路瑞阳路,"121.584686,31.098576"
975路,周祝公路康沈路,"121.585434,31.099531"
975路,沪南公路繁荣路,"121.570168,31.104332"
975路,沪南公路横桥路,"121.569193,31.108003"
975路,沪南公路年家浜路,"121.567678,31.114167"
975路,沪南公路秀浦路,"121.566593,31.127331"
975路,沪南公路秀沿路,"121.567561,31.135838"
975路,沪南公路秀康路,"121.567591,31.14181"
975路,沪南路康桥路,"121.566953,31.147726"
975路,沪南路康花路,"121.56501,31.153711"
975路,沪南路御桥路,"121.563824,31.159822"
975路,沪南路华夏西路,"121.563098,31.163802"
975路,沪南路高青路,"121.559831,31.170599"
975路,沪南路陈春东路,"121.557576,31.175385"
975路,沪南路北中路,"121.555321,31.181868"
975路,沪南路高科西路,"121.552214,31.189492"
975路,芳草路连波路,"121.552544,31.192574"
975路,白杨路芳草路,"121.558698,31.194497"
975路,白杨路龙通路,"121.557678,31.198242"
975路,白杨路龙汇路,"121.556383,31.201762"
975路,白杨路樱花路,"121.555557,31.206211"
975路,花木路玉兰路,"121.544357,31.211618"
975路,花木路杨高南路,"121.538101,31.213493"
975路,杨高南路峨山路,"121.534779,31.214909"
975路,杨高南路世纪大道,"121.537049,31.220365"
975路,源深路张杨路,"121.535052,31.230596"
975路,源深路商城路,"121.533211,31.234112"
975路,乳山路源深路,"121.529654,31.238253"
975路,乳山路福山路,"121.526344,31.237062"
975路,乳山路东方路,"121.523148,31.23591"
975路,大连路长阳路,"121.512227,31.259128"
975路,大连路周家嘴路,"121.507736,31.263781"
975路,大连路新港路,"121.506424,31.26771"
975路,大连路和平公园,"121.504145,31.2726"
975路,大连西路四平路,"121.499535,31.276085"
975路,大连西路玉田新村,"121.49482,31.27644"
975路,大连西路曲阳路,"121.487869,31.276617"
975路,大连西路东体育会路,"121.483273,31.2751"
975路,广中路水电路,"121.472153,31.27895"
975路,凉城路广灵二路,"121.469696,31.282652"
975路,广灵四路广粤路,"121.463928,31.285418"
976路,洪山路德州路,"121.500838,31.170091"
976路,上南路昌里路,"121.495686,31.173264"
976路,昌里路洪山路,"121.499077,31.174969"
976路,昌里路云台路,"121.503247,31.175673"
976路,昌里东路云莲路,"121.507927,31.176439"
976路,昌里东路南码头路,"121.515174,31.179119"
976路,浦三路昌里东路,"121.519991,31.180295"
976路,北艾路杨高南路,"121.522545,31.179571"
976路,北艾路锦尊路,"121.527348,31.180924"
976路,北艾路下南路,"121.53645,31.183338"
976路,莲园路锦绣路,"121.542801,31.184608"
976路,莲园路博华路,"121.547626,31.184835"
976路,莲园路沪南路,"121.552055,31.185055"
976路,北中路沪南路,"121.555881,31.18332"
976路,北中路莲溪路,"121.559929,31.183924"
976路,莲溪路莲园路,"121.560113,31.187131"
976路,白杨路芳草路,"121.558715,31.194397"
976路,白杨路龙通路,"121.557708,31.19819"
976路,龙阳路地铁站,"121.558594,31.201484"
978路,塘口,"121.475654,31.086852"
978路,塘浦路陈行公路,"121.478472,31.087834"
978路,塘浦路网埠(招呼站),"121.477973,31.090061"
978路,塘浦路丁连路,"121.477122,31.09398"
978路,塘浦路近浦村,"121.47572,31.10056"
978路,塘浦路芦恒路(浦江村),"121.473329,31.107044"
978路,芦恒路林浦南路,"121.479057,31.109457"
978路,林浦路红临路(康家里),"121.478702,31.115681"
978路,林浦南路临塘南路(临江村),"121.478138,31.118568"
978路,林浦路临塘路,"121.477135,31.12352"
978路,林浦路王家渡,"121.476576,31.126311"
978路,济阳路凌兆路,"121.490538,31.139774"
978路,上浦路济阳路,"121.489957,31.14487"
978路,长清路华夏西路,"121.494306,31.147483"
978路,海阳路长清路,"121.492179,31.154314"
978路,海阳路灵岩南路,"121.496723,31.155747"
978路,海阳路上南路,"121.499388,31.156788"
978路,上南路杨思路,"121.497739,31.161337"
978路,上南路德州路,"121.49649,31.170321"
978路,上南路昌里路,"121.495689,31.173264"
978路,浦东南路上南路,"121.495885,31.178676"
978路,雪野路上南路,"121.495356,31.181806"
980路,云台路杨南路,"121.511315,31.154731"
980路,杨南路洪山路,"121.509753,31.153003"
980路,杨南路上南路,"121.503105,31.151484"
980路,杨南路灵岩南路,"121.498444,31.150686"
980路,灵岩南路高青路,"121.496784,31.153902"
980路,海阳路上南路,"121.499359,31.15678"
980路,上南路杨思路,"121.497738,31.161352"
980路,上南路德州路,"121.49649,31.170319"
980路,成山路上南路,"121.497536,31.171457"
980路,成山路洪山路,"121.503159,31.171967"
980路,成山路云台路,"121.506264,31.172258"
980路,云莲路昌里东路,"121.50647,31.177843"
980路,齐河路云莲路,"121.506736,31.180174"
980路,齐河路南码头路,"121.51368,31.182272"
980路,浦三路齐河路,"121.517951,31.185586"
980路,东方路浦三路,"121.515816,31.192444"
980路,东方路兰陵路,"121.518661,31.194845"
980路,东方路东三里桥路,"121.52079,31.198498"
980路,东方路龙阳路,"121.522435,31.20151"
980路,东方路浦建路,"121.525314,31.20681"
980路,东方路蓝村路,"121.527235,31.210447"
980路,东方路峨山路,"121.529464,31.216414"
980路,潍坊路崂山路,"121.524861,31.225352"
980路,崂山路张杨路,"121.522977,31.227478"
980路,河南南路复兴东路,"121.489319,31.22303"
980路,河南南路福佑路,"121.487691,31.226723"
980路,福建中路延安东路,"121.482635,31.23197"
980路,福州路浙江中路,"121.480056,31.232977"
980路,人民广场(广东路),"121.476645,31.231003"
981路,其昌栈渡口,"121.519505,31.242005"
981路,浦东大道浦东南路,"121.512305,31.238494"
981路,浦东南路浦东大道,"121.511107,31.237109"
981路,浦东南路商城路,"121.514957,31.230543"
981路,浦东南路潍坊路,"121.518194,31.221723"
981路,浦东南路浦电路,"121.518824,31.219332"
981路,浦东南路宁阳路,"121.518272,31.212336"
981路,浦东南路浦建路,"121.516415,31.209796"
981路,浦东南路浦三路,"121.511332,31.198875"
981路,浦东南路华丰路,"121.506226,31.191507"
981路,浦东南路高科西路,"121.501326,31.183271"
981路,浦东南路洪山路,"121.49924,31.180972"
981路,上南路浦东南路,"121.494748,31.177461"
